OTU1_clean,OTU2_clean,weight
1CMET2-PWY,PWY-4041,-0.6650080099321586
1CMET2-PWY,PWY-5659,-0.688600051025079
1CMET2-PWY,PWY-5667,0.9044163085271956
1CMET2-PWY,PWY0-1319,0.9044163085271956
ANAEROFRUCAT-PWY,ARGSYN-PWY,0.8982969961291117
ANAEROFRUCAT-PWY,PWY-1042,-0.2932837614985601
ANAEROFRUCAT-PWY,PWY-6936,0.9000523056180926
ANAEROFRUCAT-PWY,PWY-7400,0.9008453972968994
ANAGLYCOLYSIS-PWY,BRANCHED-CHAIN-AA-SYN-PWY,0.9050947341526102
ANAGLYCOLYSIS-PWY,PWY-4041,-0.5210978266629038
ANAGLYCOLYSIS-PWY,PWY-5659,-0.55209844576704
ANAGLYCOLYSIS-PWY,PWY-6700,0.9042458196291062
ARGININE-SYN4-PWY,GLYCOGENSYNTH-PWY,0.9000575280317252
ARGININE-SYN4-PWY,PWY-1042,-0.22038806745619405
ARGININE-SYN4-PWY,PWY66-422,0.8990352415270085
ARGSYN-PWY,ARGSYNBSUB-PWY,0.8826468010557563
ARGSYN-PWY,PWY-1042,-0.32643022617915174
ARGSYN-PWY,PWY-7400,0.9027047809127366
ARGSYNBSUB-PWY,ILEUSYN-PWY,-0.028156138700777482
ARGSYNBSUB-PWY,PWY-1042,-0.42288869519698175
ARGSYNBSUB-PWY,PWY-5154,0.8916864590273158
ARO-PWY,PWY-4041,-0.5039935262205519
ARO-PWY,PWY-5097,0.9036338572350117
ARO-PWY,PWY-5659,-0.5357634346552083
ARO-PWY,PWY-6700,0.9017992587723498
ASPASN-PWY,GLYCOGENSYNTH-PWY,0.9032070178675873
ASPASN-PWY,PWY-1042,-0.25633438303757256
ASPASN-PWY,PWY-6936,0.9028693985135613
BRANCHED-CHAIN-AA-SYN-PWY,PWY-4041,-0.5208821056579668
BRANCHED-CHAIN-AA-SYN-PWY,PWY-5659,-0.5518925751806736
BRANCHED-CHAIN-AA-SYN-PWY,PWY-6700,0.9042997937976802
CALVIN-PWY,COA-PWY,0.9044720207957958
CALVIN-PWY,PANTO-PWY,0.9030321900033595
CALVIN-PWY,PWY-4041,-0.3663487674332079
CALVIN-PWY,PWY-5103,0.9031517426200422
CALVIN-PWY,PWY-5659,-0.40343799678710696
COA-PWY,PANTO-PWY,0.9023416442832227
COA-PWY,PWY-4041,-0.36957334236877076
COA-PWY,PWY-5103,0.9038368496674952
COA-PWY,PWY-5659,-0.4065558053945288
COA-PWY-1,PWY-2942,0.8975593500871027
COA-PWY-1,PWY-4041,-0.5754888159963588
COA-PWY-1,PWY-5659,-0.6038854443571608
COA-PWY-1,PWY-6121,0.8994273778674827
COMPLETE-ARO-PWY,PWY-3001,0.9030267528083338
COMPLETE-ARO-PWY,PWY-4041,-0.4658218471010826
COMPLETE-ARO-PWY,PWY-5659,-0.49922262210366164
COMPLETE-ARO-PWY,PWY-6123,0.9027615787613692
COMPLETE-ARO-PWY,RIBOSYN2-PWY,0.9013045619404437
COMPLETE-ARO-PWY,THRESYN-PWY,0.9035685121483004
DENOVOPURINE2-PWY,PWY-1042,-0.04984508833209246
DENOVOPURINE2-PWY,PWY-6892,0.8988426819218244
DENOVOPURINE2-PWY,PWY-841,0.8953818040835134
DTDPRHAMSYN-PWY,PWY-4041,-0.758104544982682
DTDPRHAMSYN-PWY,PWY-5659,-0.776022167622905
DTDPRHAMSYN-PWY,PWY-6609,0.8995532065056471
DTDPRHAMSYN-PWY,PWY0-1586,0.8992288137061489
GLUTORN-PWY,HISDEG-PWY,0.9013631269364945
GLUTORN-PWY,HSERMETANA-PWY,0.898085606935312
GLUTORN-PWY,ILEUSYN-PWY,-0.2235374752325322
GLUTORN-PWY,PWY-1042,-0.5719510222061597
GLUTORN-PWY,PWY-6897,0.893807433336139
GLUTORN-PWY,PWY-7357,0.8940905082700148
GLYCOGENSYNTH-PWY,PWY-1042,-0.24636724086189601
GLYCOGENSYNTH-PWY,PWY-6936,0.9008839501025745
GLYCOLYSIS,PWY-1042,-0.7693771841809479
GLYCOLYSIS,PWY-6147,0.9041765546480995
GLYCOLYSIS,PWY-7237,0.9013411193384105
GLYCOLYSIS,PWY0-166,0.9047664521557152
GLYCOLYSIS,VALSYN-PWY,-0.5340246393936194
HISDEG-PWY,HSERMETANA-PWY,0.901990023136551
HISDEG-PWY,PWY-1042,-0.585622187292772
HISDEG-PWY,PWY-6317,0.9015911095743362
HISDEG-PWY,PWY-7111,-0.2429774682743597
HISTSYN-PWY,PANTOSYN-PWY,0.9033739149013081
HISTSYN-PWY,PWY-4041,-0.32340895407917436
HISTSYN-PWY,PWY-5659,-0.3618376710253863
HISTSYN-PWY,PWY-6151,0.9018713384977908
HSERMETANA-PWY,NONOXIPENT-PWY,0.9030312945348028
HSERMETANA-PWY,PWY-1042,-0.5968138741953964
HSERMETANA-PWY,PWY-6317,0.9047615508384711
HSERMETANA-PWY,PWY-7111,-0.25909926861446175
ILEUSYN-PWY,PWY-4041,-0.7752722765981022
ILEUSYN-PWY,PWY-5154,-0.09775349683032208
ILEUSYN-PWY,PWY-5659,-0.7920686526885719
ILEUSYN-PWY,PWY-7111,0.9051482536448665
ILEUSYN-PWY,VALSYN-PWY,0.9051482536448665
NONOXIPENT-PWY,PWY-1042,-0.6042256646710802
NONOXIPENT-PWY,PWY-6317,0.9034246666064071
NONOXIPENT-PWY,PWY-7111,-0.2698806653882252
NONOXIPENT-PWY,TRPSYN-PWY,0.8942469388734804
OANTIGEN-PWY,PWY-1042,-0.8883055758431301
OANTIGEN-PWY,PWY-4041,0.8971432076456382
OANTIGEN-PWY,PWY-5100,0.9010404415704056
OANTIGEN-PWY,PWY-6471,0.9046352780976838
OANTIGEN-PWY,PWY-7111,-0.7577003301192973
PANTO-PWY,PWY-4041,-0.35627400114972496
PANTO-PWY,PWY-5659,-0.3936912558470859
PANTOSYN-PWY,PWY-4041,-0.3320960609581596
PANTOSYN-PWY,PWY-5659,-0.37026615508267857
