OTU1_clean,OTU2_clean,weight
1CMET2-PWY,COA-PWY,0.9008240450707796
1CMET2-PWY,PWY-5097,0.9025930782395263
1CMET2-PWY,PWY-6168,0.8959610909238055
1CMET2-PWY,PWY0-166,-0.44769514935932087
1CMET2-PWY,PWY66-400,-0.43592611175526264
ANAEROFRUCAT-PWY,PWY-1042,-0.7219677539626705
ANAEROFRUCAT-PWY,PWY-6737,-0.6806909274429764
ANAEROFRUCAT-PWY,PWY-6892,0.9049394938141755
ANAEROFRUCAT-PWY,PYRIDNUCSYN-PWY,0.9048507946338119
ANAGLYCOLYSIS-PWY,PWY-1042,-0.14679300566418932
ANAGLYCOLYSIS-PWY,PWY-3001,0.9040145473458636
ANAGLYCOLYSIS-PWY,PWY-6317,0.9043167434664556
ANAGLYCOLYSIS-PWY,PWY-6737,-0.06642073054146508
ARGSYN-PWY,COA-PWY-1,0.9031170875528393
ARGSYN-PWY,PWY-7400,0.9048113235899775
ARGSYN-PWY,PWY0-166,-0.5873644966495656
ARGSYN-PWY,PWY66-400,-0.5777034989029052
ARGSYNBSUB-PWY,GLYCOGENSYNTH-PWY,0.9029669575133933
ARGSYNBSUB-PWY,PWY-7400,0.8998881640773049
ARGSYNBSUB-PWY,PWY0-166,-0.5672119442425932
ARGSYNBSUB-PWY,PWY66-400,-0.5572107317543666
ARO-PWY,COA-PWY-1,0.9050755397479087
ARO-PWY,PWY-6163,0.9035448909460929
ARO-PWY,PWY0-166,-0.594865305763465
ARO-PWY,PWY66-400,-0.5853340478172473
BRANCHED-CHAIN-AA-SYN-PWY,PWY-6123,0.9049047148709075
BRANCHED-CHAIN-AA-SYN-PWY,PWY-724,0.9044570687424243
BRANCHED-CHAIN-AA-SYN-PWY,PWY0-1296,0.9047160994688002
BRANCHED-CHAIN-AA-SYN-PWY,PWY0-166,-0.15054999014789588
BRANCHED-CHAIN-AA-SYN-PWY,PWY66-400,-0.13622702482886026
CALVIN-PWY,PWY-6385,0.9039208195995584
CALVIN-PWY,PWY-6609,0.9023363064156632
CALVIN-PWY,PWY0-166,-0.628636845055124
CALVIN-PWY,PWY66-400,-0.619710652500072
COA-PWY,PWY-5097,0.9034232701441934
COA-PWY,PWY-6122,0.9038405967891898
COA-PWY,PWY-6277,0.9038405967891898
COA-PWY,PWY0-166,-0.4662284151868901
COA-PWY,PWY66-400,-0.45470554827748455
COA-PWY-1,PWY-6163,0.9034710101797643
COA-PWY-1,PWY-7400,0.9027733106502559
COA-PWY-1,PWY0-166,-0.5946053421655044
COA-PWY-1,PWY66-400,-0.5850695594405237
COBALSYN-PWY,PWY-1042,-0.8943073848616667
COBALSYN-PWY,PWY-6737,-0.8767854305574834
COBALSYN-PWY,PWY-7187,0.8986385525441963
COBALSYN-PWY,THISYN-PWY,0.8987363771031155
COMPLETE-ARO-PWY,PWY-4242,0.9049626694134858
COMPLETE-ARO-PWY,PWY0-1319,0.9048352757448003
COMPLETE-ARO-PWY,PWY0-166,-0.49923681059661623
COMPLETE-ARO-PWY,PWY66-400,-0.4881777761325828
COMPLETE-ARO-PWY,RIBOSYN2-PWY,0.8977588212187713
DENOVOPURINE2-PWY,OANTIGEN-PWY,0.8815180357889225
DENOVOPURINE2-PWY,PWY-1042,-0.6836173827502627
DENOVOPURINE2-PWY,PWY-5973,0.9047322272294334
DENOVOPURINE2-PWY,PWY-6737,-0.6378444700151676
DENOVOPURINE2-PWY,PWY-841,0.9009803471362527
DTDPRHAMSYN-PWY,ILEUSYN-PWY,0.9041830724772316
DTDPRHAMSYN-PWY,PWY-5686,0.8741627222760078
DTDPRHAMSYN-PWY,PWY-7111,0.9041830724772316
DTDPRHAMSYN-PWY,PWY-7219,0.8945154643478682
DTDPRHAMSYN-PWY,PWY0-166,-0.74353502482173
DTDPRHAMSYN-PWY,PWY66-400,-0.7369244535428564
GLUTORN-PWY,PANTOSYN-PWY,0.8981550186999961
GLUTORN-PWY,PWY-2942,0.8905117260948646
GLUTORN-PWY,PWY-5100,0.8927929560334834
GLUTORN-PWY,PWY0-166,-0.28174134233739817
GLUTORN-PWY,PWY66-400,-0.26822352189575677
GLYCOGENSYNTH-PWY,PWY-7400,0.9021351119197473
GLYCOGENSYNTH-PWY,PWY0-166,-0.5752563265496834
GLYCOGENSYNTH-PWY,PWY66-400,-0.5653894584256929
HISTSYN-PWY,PWY-1042,-0.04161286117463359
HISTSYN-PWY,PWY-621,0.9033072301881891
HISTSYN-PWY,PWY-6527,0.9045274119612001
HSERMETANA-PWY,NONOXIPENT-PWY,0.901753729036064
HSERMETANA-PWY,PWY0-166,-0.028823713375474368
HSERMETANA-PWY,PWY66-400,-0.014206836016330318
HSERMETANA-PWY,SER-GLYSYN-PWY,0.8985551876862411
ILEUSYN-PWY,PWY-7111,0.9051482536448665
ILEUSYN-PWY,PWY0-166,-0.7411487593966167
ILEUSYN-PWY,PWY66-400,-0.7344860470851147
ILEUSYN-PWY,VALSYN-PWY,0.9051482536448665
NONMEVIPP-PWY,PWY-1042,-0.7532663860013494
NONMEVIPP-PWY,PWY-6737,-0.7158694654050018
NONMEVIPP-PWY,PWY-6897,0.8953988193382628
NONMEVIPP-PWY,PYRIDNUCSYN-PWY,0.8922641111671042
NONOXIPENT-PWY,PWY0-166,-0.04726921698444377
NONOXIPENT-PWY,PWY66-400,-0.03266893279164177
NONOXIPENT-PWY,SER-GLYSYN-PWY,0.9020545339352862
OANTIGEN-PWY,PWY-1042,-0.6159237999597352
OANTIGEN-PWY,PWY-5973,0.8810048391494415
OANTIGEN-PWY,PWY-6737,-0.5628998801013124
PANTO-PWY,PWY-6700,0.9044975295696143
PANTO-PWY,PWY-724,0.8995022552299411
PANTO-PWY,PWY0-166,-0.18379631834654467
PANTO-PWY,PWY66-400,-0.16962935375359692
PANTOSYN-PWY,PWY-5100,0.9001350086106521
PANTOSYN-PWY,PWY0-166,-0.2469531302145412
PANTOSYN-PWY,PWY66-400,-0.2331722878739875
PEPTIDOGLYCANSYN-PWY,PWY-6386,0.900834920325701
PEPTIDOGLYCANSYN-PWY,PWY-6387,0.9029191892538111
PEPTIDOGLYCANSYN-PWY,PWY0-166,-0.6486583426618339
PEPTIDOGLYCANSYN-PWY,PWY66-400,-0.6401070486107237
PWY-1042,PWY-3001,-0.152891310621037
PWY-1042,PWY-5103,-0.05811053633630764
PWY-1042,PWY-5188,-0.8717382847027823
PWY-1042,PWY-5686,0.8033099866531779
PWY-1042,PWY-5973,-0.6848392307958027
PWY-1042,PWY-6125,-0.8350458053875254
PWY-1042,PWY-6126,-0.4228468162035657
PWY-1042,PWY-621,-0.05168597176440468
PWY-1042,PWY-6317,-0.1423063776771356
PWY-1042,PWY-6527,-0.03819332252191702
PWY-1042,PWY-6703,-0.8339696566080796
PWY-1042,PWY-6737,0.8893185134228349
PWY-1042,PWY-6892,-0.7214147845417638
PWY-1042,PWY-6897,-0.7746886089837954
PWY-1042,PWY-6936,-0.09197955400454183
PWY-1042,PWY-7187,-0.9010807529286661
PWY-1042,PWY-7199,-0.49948168636958795
PWY-1042,PWY-7220,-0.027152775834146076
PWY-1042,PWY-7222,-0.027152775834146076
PWY-1042,PWY-7228,-0.8803947273812573
PWY-1042,PWY-7229,-0.06530530299622535
PWY-1042,PWY-7237,-0.009411562553272647
PWY-1042,PWY-7663,-0.8003019085808818
PWY-1042,PWY-841,-0.6954687978120234
PWY-1042,PWY0-1586,-0.2771819121669626
PWY-1042,PWY0-166,-0.9051482536448665
PWY-1042,PWY66-400,-0.9024703605789569
PWY-1042,PYRIDNUCSYN-PWY,-0.7227537340711844
PWY-1042,THISYN-PWY,-0.8872060643181118
PWY-1042,THISYNARA-PWY,-0.31464946061181953
PWY-1042,THRESYN-PWY,-0.3943122528181731
PWY-1042,TRPSYN-PWY,-0.4023730667636249
PWY-2942,PWY-6168,0.8920773300573913
PWY-2942,PWY0-166,-0.34976841771349937
PWY-2942,PWY66-400,-0.3368685055888183
PWY-3001,PWY-6317,0.9031736037348105
PWY-3001,PWY-6737,-0.07262895026439804
PWY-3001,PWY0-1586,0.8785719801877065
PWY-3841,PWY-5667,0.9032541716293057
PWY-3841,PWY-6121,0.9045926298460442
