OTU1_clean,OTU2_clean,weight
1CMET2-PWY,ARO-PWY,0.9001015086271701
1CMET2-PWY,PRPP-PWY,-0.5754722388785853
1CMET2-PWY,PWY-3841,0.901803616293596
1CMET2-PWY,PWY-6385,0.9037440462974525
1CMET2-PWY,PWY-7117,-0.5672241577272004
ANAEROFRUCAT-PWY,PRPP-PWY,-0.3324477979741024
ANAEROFRUCAT-PWY,PWY-4242,0.9026523171400711
ANAEROFRUCAT-PWY,PWY-7117,-0.321511461101429
ANAEROFRUCAT-PWY,PWY-724,0.9028996291720583
ANAEROFRUCAT-PWY,PWY66-400,0.9015301548134608
ANAGLYCOLYSIS-PWY,BRANCHED-CHAIN-AA-SYN-PWY,0.9022752817828211
ANAGLYCOLYSIS-PWY,PRPP-PWY,-0.6866654408078351
ANAGLYCOLYSIS-PWY,PWY-7117,-0.6801391074810638
ANAGLYCOLYSIS-PWY,TRNA-CHARGING-PWY,0.9011752672804317
ARGSYN-PWY,GLYCOGENSYNTH-PWY,0.9037835386288195
ARGSYN-PWY,PRPP-PWY,-0.4847082173114497
ARGSYN-PWY,PWY-7117,-0.475284015743286
ARGSYN-PWY,PWY-7400,0.9047870225099415
ARGSYNBSUB-PWY,NONOXIPENT-PWY,0.902852586773543
ARGSYNBSUB-PWY,PRPP-PWY,-0.4581489850534805
ARGSYNBSUB-PWY,PWY-5695,0.9047275365176771
ARGSYNBSUB-PWY,PWY-6123,0.9036292926455808
ARGSYNBSUB-PWY,PWY-7117,-0.4484194975175487
ARO-PWY,PRPP-PWY,-0.5934095427429944
ARO-PWY,PWY-6385,0.901556106461205
ARO-PWY,PWY-7117,-0.5854182553687804
ASPASN-PWY,PWY-1042,-0.7799292092373528
ASPASN-PWY,PWY-5973,0.8831992617009866
ASPASN-PWY,PWY-6609,-0.6480260051317108
ASPASN-PWY,PWY4FS-7,0.8938076449382442
ASPASN-PWY,PWY4FS-8,0.8937867967020579
BRANCHED-CHAIN-AA-SYN-PWY,PRPP-PWY,-0.6948602787246159
BRANCHED-CHAIN-AA-SYN-PWY,PWY-5686,0.8955630155211626
BRANCHED-CHAIN-AA-SYN-PWY,PWY-7117,-0.6884731068113277
BRANCHED-CHAIN-AA-SYN-PWY,PWY0-1296,0.8928656482710792
BRANCHED-CHAIN-AA-SYN-PWY,TRNA-CHARGING-PWY,0.8981883882263729
CALVIN-PWY,PRPP-PWY,-0.7566724522642176
CALVIN-PWY,PWY-7117,-0.7513893417651248
CALVIN-PWY,PWY-7219,0.9021268715394215
CALVIN-PWY,PWY-7221,0.9023027133962319
COA-PWY,PRPP-PWY,-0.42031819707169105
COA-PWY,PWY-2942,0.9016179399699676
COA-PWY,PWY-6124,0.9046281972139245
COA-PWY,PWY-7117,-0.41018418957553765
COA-PWY-1,PEPTIDOGLYCANSYN-PWY,0.9030786152743931
COA-PWY-1,PRPP-PWY,-0.6238084580450066
COA-PWY-1,PWY-6387,0.9006803686740332
COA-PWY-1,PWY-7117,-0.6162707579319215
COA-PWY-1,PWY0-1586,0.9022696864745439
COBALSYN-PWY,PWY-1042,-0.8133456036386241
COBALSYN-PWY,PWY-6609,-0.6980736565645987
COBALSYN-PWY,PWY-7234,0.9030627593000472
COBALSYN-PWY,THISYN-PWY,0.9022523520380036
COMPLETE-ARO-PWY,PRPP-PWY,-0.5556270906665487
COMPLETE-ARO-PWY,PWY-3841,0.9031450312160061
COMPLETE-ARO-PWY,PWY-6151,0.9049714865114524
COMPLETE-ARO-PWY,PWY-6163,0.9035046389794575
COMPLETE-ARO-PWY,PWY-7117,-0.5471042793322844
DENOVOPURINE2-PWY,PRPP-PWY,-0.02724372152925252
DENOVOPURINE2-PWY,PWY-7117,-0.01500355522420295
DENOVOPURINE2-PWY,PWY-841,0.9041240917880415
DENOVOPURINE2-PWY,TRPSYN-PWY,0.9046612274297465
DTDPRHAMSYN-PWY,ILEUSYN-PWY,0.9043320573158381
DTDPRHAMSYN-PWY,PRPP-PWY,-0.8010908360946054
DTDPRHAMSYN-PWY,PWY-7117,-0.7966605015234062
DTDPRHAMSYN-PWY,VALSYN-PWY,0.9043320573158381
GLCMANNANAUT-PWY,PWY-1042,-0.8432719686837824
GLCMANNANAUT-PWY,PWY-6609,-0.743871151976106
GLCMANNANAUT-PWY,PWY-7282,0.8947825417119873
GLCMANNANAUT-PWY,PWY-7663,0.9008494770911807
GLUCONEO-PWY,PWY-1042,-0.34840375239521454
GLUCONEO-PWY,PWY-6609,-0.09007928517569654
GLUCONEO-PWY,PWY0-166,0.9027702056412932
GLUCONEO-PWY,THISYNARA-PWY,0.901139434703381
GLUTORN-PWY,HSERMETANA-PWY,0.9049559525677742
GLUTORN-PWY,PRPP-PWY,-0.1081576672306489
GLUTORN-PWY,PWY-5100,0.9045325054497612
GLUTORN-PWY,PWY-7117,-0.09603969152895811
GLUTORN-PWY,RIBOSYN2-PWY,0.9029132732224271
GLYCOGENSYNTH-PWY,NONOXIPENT-PWY,0.9025688086841915
GLYCOGENSYNTH-PWY,PRPP-PWY,-0.4789487091095556
GLYCOGENSYNTH-PWY,PWY-7117,-0.4694568121452744
GLYCOGENSYNTH-PWY,PWY-7400,0.9041483853278486
GLYCOLYSIS,PANTOSYN-PWY,0.9040935253247616
GLYCOLYSIS,PRPP-PWY,-0.0030296042605271974
GLYCOLYSIS,PWY-6471,0.8998150087053541
GLYCOLYSIS,PWY-841,0.901733285131132
HEXITOLDEGSUPER-PWY,PWY-1042,-0.7031870190680133
HEXITOLDEGSUPER-PWY,PWY-5973,0.8933465783023296
HEXITOLDEGSUPER-PWY,PWY-6609,-0.5372455205110691
HEXITOLDEGSUPER-PWY,UDPNAGSYN-PWY,0.8948074979432693
HISTSYN-PWY,PRPP-PWY,-0.06806178280644543
HISTSYN-PWY,PWY-6317,0.9008602432635427
HISTSYN-PWY,PWY-6936,0.8999993454380812
HISTSYN-PWY,PWY-7117,-0.05586316919561756
HSERMETANA-PWY,PRPP-PWY,-0.10920824737973307
HSERMETANA-PWY,PWY-5100,0.904725620430889
HSERMETANA-PWY,PWY-7117,-0.09709291563285412
HSERMETANA-PWY,RIBOSYN2-PWY,0.9027166723546854
HSERMETANA-PWY,SER-GLYSYN-PWY,0.904334684468221
ILEUSYN-PWY,PRPP-PWY,-0.8026965821088207
ILEUSYN-PWY,PWY-6737,0.9031687543277991
ILEUSYN-PWY,PWY-7111,0.9051482536448665
ILEUSYN-PWY,PWY-7117,-0.7982980072843998
ILEUSYN-PWY,VALSYN-PWY,0.9051482536448665
MET-SAM-PWY,PWY-1042,-0.5623124515280827
MET-SAM-PWY,PWY-2941,0.8905465946968161
MET-SAM-PWY,PWY-5347,0.9043679716902229
MET-SAM-PWY,PWY-621,0.8860209961533595
MET-SAM-PWY,PWY-6609,-0.3477718670251765
MET-SAM-PWY,PWY-6897,0.9049639498257973
METSYN-PWY,PWY-1042,-0.6647252867392561
METSYN-PWY,PWY-6609,-0.4837978545708315
METSYN-PWY,PWY-6703,0.8985783936048959
METSYN-PWY,PWY-7184,0.9036026837376906
METSYN-PWY,UDPNAGSYN-PWY,0.9018635283853059
NONOXIPENT-PWY,PRPP-PWY,-0.46801539943483816
NONOXIPENT-PWY,PWY-7117,-0.45839727002490405
OANTIGEN-PWY,PANTO-PWY,0.8978744766035067
OANTIGEN-PWY,PWY-1042,-0.1965492319486727
OANTIGEN-PWY,PWY-6125,0.8999141215522497
OANTIGEN-PWY,PWY-7228,0.8945199417762465
PANTO-PWY,PWY-1042,-0.1589254928114592
PANTO-PWY,PWY-5484,0.9016490169630113
PANTO-PWY,PWY-6125,0.9032098407531253
PANTOSYN-PWY,PRPP-PWY,-0.008835463545903978
PANTOSYN-PWY,PWY-841,0.9028126452544556
PEPTIDOGLYCANSYN-PWY,PRPP-PWY,-0.6168346971245178
PEPTIDOGLYCANSYN-PWY,PWY-7117,-0.609190894678756
PEPTIDOGLYCANSYN-PWY,PWY0-1586,0.9043557304011188
PHOSLIPSYN-PWY,PWY-1042,-0.6226484800589818
PHOSLIPSYN-PWY,PWY-6609,-0.4268325606812915
PHOSLIPSYN-PWY,PWY-6703,0.8982914456562654
PHOSLIPSYN-PWY,PWY-7208,0.8997465879982027
PRPP-PWY,PWY-1042,-0.9051482536448665
PRPP-PWY,PWY-2942,-0.40438436081802503
PRPP-PWY,PWY-3001,-0.5378632578786726
PRPP-PWY,PWY-3841,-0.5631681396389414
PRPP-PWY,PWY-4242,-0.344526878003984
PRPP-PWY,PWY-5097,-0.38876582307253255
PRPP-PWY,PWY-5100,-0.11151366555223316
PRPP-PWY,PWY-5103,-0.663341646342136
PRPP-PWY,PWY-5104,-0.19406563860836312
PRPP-PWY,PWY-5667,-0.6584708167718138
PRPP-PWY,PWY-5686,-0.7201465031440808
PRPP-PWY,PWY-5695,-0.45631140553064936
PRPP-PWY,PWY-6121,-0.5277122167242264
PRPP-PWY,PWY-6122,-0.5171355981087641
PRPP-PWY,PWY-6123,-0.45153252680698774
PRPP-PWY,PWY-6124,-0.4179520260285194
PRPP-PWY,PWY-6126,-0.39819196636458487
PRPP-PWY,PWY-6151,-0.5549511135055911
PRPP-PWY,PWY-6163,-0.5618321613328516
PRPP-PWY,PWY-6277,-0.5171355981087641
PRPP-PWY,PWY-6317,-0.044902599470665334
PRPP-PWY,PWY-6385,-0.5806103771460237
PRPP-PWY,PWY-6386,-0.6630300045615866
PRPP-PWY,PWY-6387,-0.6383616043721266
PRPP-PWY,PWY-6608,0.9016862707805887
PRPP-PWY,PWY-6609,-0.8416189652245081
PRPP-PWY,PWY-6700,-0.03924410522465956
PRPP-PWY,PWY-6737,-0.806521205994725
PRPP-PWY,PWY-6936,-0.040361278964802814
PRPP-PWY,PWY-7111,-0.8026965821088207
PRPP-PWY,PWY-7117,0.9029106691451307
PRPP-PWY,PWY-7219,-0.7636260761425391
PRPP-PWY,PWY-7220,-0.44636296965283384
PRPP-PWY,PWY-7221,-0.7632317012772781
PRPP-PWY,PWY-7222,-0.44636296965283384
PRPP-PWY,PWY-7229,-0.521257457405756
PRPP-PWY,PWY-724,-0.3433481641257243
PRPP-PWY,PWY-7400,-0.48318015683009186
PRPP-PWY,PWY-841,-0.021608428189686918
PRPP-PWY,PWY0-1296,-0.7265643094369184
PRPP-PWY,PWY0-1319,-0.6586877515200328
PRPP-PWY,PWY0-1586,-0.6141211279484354
PRPP-PWY,PWY66-400,-0.3148406012451378
PRPP-PWY,PWY66-422,-0.23374341501616305
PRPP-PWY,RIBOSYN2-PWY,-0.0960536566448722
PRPP-PWY,SER-GLYSYN-PWY,-0.1136364842035928
PRPP-PWY,THRESYN-PWY,-0.3743691818737976
PRPP-PWY,TRNA-CHARGING-PWY,-0.675101681065595
PRPP-PWY,TRPSYN-PWY,-0.02993009131900172
PRPP-PWY,VALSYN-PWY,-0.8026965821088207
PWY-1042,PWY-2941,-0.5085482882001995
PWY-1042,PWY-5347,-0.565246493691684
PWY-1042,PWY-5484,-0.1403192556815384
PWY-1042,PWY-5973,-0.7330640612344582
PWY-1042,PWY-6125,-0.16926341212251036
PWY-1042,PWY-6168,-0.07764538298958468
PWY-1042,PWY-621,-0.49246828290098915
PWY-1042,PWY-6471,-0.02571801080605958
PWY-1042,PWY-6527,-0.09706740727549276
PWY-1042,PWY-6608,-0.9016862707805887
PWY-1042,PWY-6609,0.8416189652245081
PWY-1042,PWY-6703,-0.6446090962251159
PWY-1042,PWY-6737,0.806521205994725
PWY-1042,PWY-6892,-0.05707858551099526
PWY-1042,PWY-6897,-0.5630088259350489
PWY-1042,PWY-6901,-0.8877694565039496
PWY-1042,PWY-7117,-0.9029106691451307
PWY-1042,PWY-7184,-0.6599613521467981
PWY-1042,PWY-7187,-0.37182858762237697
PWY-1042,PWY-7199,-0.04432377488665688
PWY-1042,PWY-7208,-0.6044986669076564
PWY-1042,PWY-7228,-0.2496515339834155
PWY-1042,PWY-7234,-0.8094435446043552
PWY-1042,PWY-7237,-0.3700576613296003
PWY-1042,PWY-7282,-0.8267591052660954
PWY-1042,PWY-7357,-0.4081611200748625
PWY-1042,PWY-7663,-0.8364096944796803
PWY-1042,PWY0-166,-0.35977843261667264
PWY-1042,PWY4FS-7,-0.8021607865217237
PWY-1042,PWY4FS-8,-0.8021977412287783
PWY-1042,PWY66-409,-0.5685310573198653
PWY-1042,PYRIDNUCSAL-PWY,-0.8068217454553042
PWY-1042,PYRIDNUCSYN-PWY,-0.3909455065371274
PWY-1042,THISYN-PWY,-0.8186243395039898
PWY-1042,THISYNARA-PWY,-0.3291502478704189
PWY-1042,UDPNAGSYN-PWY,-0.6745891925750216
PWY-2941,PWY-621,0.9011948406701894
PWY-2941,PWY-6609,-0.27980268727421653
PWY-2942,PWY-6124,0.9021535678696582
PWY-2942,PWY-6126,0.9038055083839183
PWY-2942,PWY-7117,-0.39409062985640164
PWY-3001,PWY-6121,0.9025535917804228
PWY-3001,PWY-7117,-0.5291028784479398
PWY-3001,PWY-7229,0.9008894385400282
PWY-3841,PWY-6163,0.9047944647554905
PWY-3841,PWY-7117,-0.5547485643821329
PWY-4242,PWY-7117,-0.33368947250398506
PWY-4242,PWY-724,0.9049063825942012
PWY-5097,PWY-6126,0.9031123519887813
PWY-5097,PWY-7117,-0.3783216533393176
PWY-5097,THRESYN-PWY,0.9020564004483651
PWY-5100,PWY-7117,-0.09940423087188699
PWY-5100,SER-GLYSYN-PWY,0.9047589651448698
PWY-5103,PWY-6386,0.9050476723143833
PWY-5103,PWY-7117,-0.6564284674775027
