OTU1_clean,OTU2_clean,weight
1CMET2-PWY,PWY-2942,0.9036921772052139
1CMET2-PWY,PWY-7199,0.9046966356951649
1CMET2-PWY,TRPSYN-PWY,-0.10935084613011797
ANAGLYCOLYSIS-PWY,PWY-6123,0.9040013216742646
ANAGLYCOLYSIS-PWY,PWY-6527,0.8997007451442662
ANAGLYCOLYSIS-PWY,PWY-7219,-0.8141920740875455
ANAGLYCOLYSIS-PWY,TRNA-CHARGING-PWY,-0.8292666641003322
ARGSYN-PWY,COA-PWY-1,0.9006477733782206
ARGSYN-PWY,COMPLETE-ARO-PWY,0.8993892804943326
ARGSYN-PWY,PWY-7400,0.9029280575561733
ARGSYN-PWY,TRPSYN-PWY,-0.059846096085081776
ARGSYNBSUB-PWY,COA-PWY,0.8945392404405728
ARGSYNBSUB-PWY,PWY-6122,0.9025723889252509
ARGSYNBSUB-PWY,PWY-6277,0.9025723889252509
ARGSYNBSUB-PWY,PWY-7219,-0.1342805959452253
ARGSYNBSUB-PWY,TRNA-CHARGING-PWY,-0.1795709237810942
ARO-PWY,PWY-3841,0.8977820877763026
ARO-PWY,PWY-5097,0.9042543149695442
ARO-PWY,PWY-7187,-0.024461523529145
ARO-PWY,TRPSYN-PWY,-0.15597198026465683
BRANCHED-CHAIN-AA-SYN-PWY,PWY-7199,0.9018494885423982
BRANCHED-CHAIN-AA-SYN-PWY,PWY-7400,0.9019787802539522
BRANCHED-CHAIN-AA-SYN-PWY,TRPSYN-PWY,-0.08909939664391715
CALVIN-PWY,PWY-6122,0.9027598687224222
CALVIN-PWY,PWY-6277,0.9027598687224222
CALVIN-PWY,PWY-7111,0.8952098744358087
CALVIN-PWY,PWY-7219,-0.10754384869161844
CALVIN-PWY,TRNA-CHARGING-PWY,-0.15318866963859304
COA-PWY,PWY-6277,0.8916916483944632
COA-PWY,PWY-7219,-0.188614838540749
COA-PWY,TRNA-CHARGING-PWY,-0.23298479853370818
COA-PWY-1,COMPLETE-ARO-PWY,0.9039438871838401
COA-PWY-1,TRPSYN-PWY,-0.035542049894880474
COMPLETE-ARO-PWY,TRPSYN-PWY,-0.028924064584330767
DTDPRHAMSYN-PWY,PEPTIDOGLYCANSYN-PWY,0.9019843038542759
DTDPRHAMSYN-PWY,PWY-6387,0.9047945406064847
DTDPRHAMSYN-PWY,PWY-6609,0.9045255001797936
DTDPRHAMSYN-PWY,PWY-7187,-0.6358080716371016
DTDPRHAMSYN-PWY,TRPSYN-PWY,-0.7083651165767104
GLUTORN-PWY,PANTOSYN-PWY,0.8894135384440152
GLUTORN-PWY,PWY-7219,-0.687490980153476
GLUTORN-PWY,PWY-7229,0.8884948703092839
GLUTORN-PWY,PWY-7663,0.9040205570517692
GLUTORN-PWY,TRNA-CHARGING-PWY,-0.7112085258469484
HISTSYN-PWY,PWY-6151,0.9037397111174231
HISTSYN-PWY,RIBOSYN2-PWY,0.9038572399198681
HISTSYN-PWY,TRNA-CHARGING-PWY,-0.015675626781946343
ILEUSYN-PWY,PWY-6700,0.8769941076851089
ILEUSYN-PWY,PWY-7187,-0.2635255623135376
ILEUSYN-PWY,TRPSYN-PWY,-0.38224184505037784
ILEUSYN-PWY,VALSYN-PWY,0.9051482536448665
NONOXIPENT-PWY,PANTO-PWY,0.8979033086090075
NONOXIPENT-PWY,PWY-7219,-0.7706692551780947
NONOXIPENT-PWY,TRNA-CHARGING-PWY,-0.7888639107146975
NONOXIPENT-PWY,UDPNAGSYN-PWY,0.8937536309461759
OANTIGEN-PWY,PWY-4242,0.895337391193846
OANTIGEN-PWY,PWY-5973,0.8973090997293315
OANTIGEN-PWY,PWY-7219,-0.49805019932847017
OANTIGEN-PWY,TRNA-CHARGING-PWY,-0.5321591548251934
PANTO-PWY,PWY-7219,-0.7544763238421455
PANTO-PWY,PWY-7229,0.8947364272952931
PANTO-PWY,TRNA-CHARGING-PWY,-0.7737915687032464
PANTOSYN-PWY,PWY-3001,0.9003661933506173
PANTOSYN-PWY,PWY-7219,-0.6424264326211869
PANTOSYN-PWY,PWY-7663,0.8907030063677241
PANTOSYN-PWY,TRNA-CHARGING-PWY,-0.6688930331727773
PEPTIDOGLYCANSYN-PWY,PWY-6387,0.9023479223921069
PEPTIDOGLYCANSYN-PWY,PWY-7187,-0.6254262180470783
PEPTIDOGLYCANSYN-PWY,TRPSYN-PWY,-0.6996718723529891
PWY-1042,PWY-5667,0.9014966899902422
PWY-1042,PWY-6385,0.9042712883391332
PWY-1042,PWY-6386,0.9044277964346356
PWY-1042,PWY-7187,-0.5315806054171245
PWY-1042,PWY0-1319,0.9014966899902422
PWY-1042,TRPSYN-PWY,-0.6200799148435512
PWY-2942,PWY-5097,0.8987076062479474
PWY-2942,PWY-7199,0.9032339785646057
PWY-2942,TRPSYN-PWY,-0.11724762418909959
PWY-3001,PWY-7219,-0.6269922613603418
PWY-3001,PWY-7663,0.8852365424485512
PWY-3001,TRNA-CHARGING-PWY,-0.6543608460206449
PWY-3841,PWY-5097,0.8968224857794802
PWY-3841,PWY-6163,0.8960681340784952
PWY-3841,PWY-6737,0.892496665506002
PWY-3841,PWY-7187,-0.06371286702814458
PWY-3841,TRPSYN-PWY,-0.19409447053561313
PWY-4242,PWY-5973,0.8867356103627565
PWY-4242,PWY-7219,-0.45810859713541463
PWY-4242,TRNA-CHARGING-PWY,-0.4940149638545305
PWY-5097,PWY-7187,-0.019539023765285508
PWY-5097,TRPSYN-PWY,-0.1511632410526181
PWY-5103,PWY-6151,0.8927255162000101
PWY-5103,PWY-7111,0.9026340814247426
PWY-5103,PWY-7219,-0.041758878942731135
PWY-5103,TRNA-CHARGING-PWY,-0.08799773141099293
PWY-5667,PWY-7187,-0.5456686442365695
PWY-5667,PWY0-1319,0.9051482536448665
PWY-5667,TRPSYN-PWY,-0.6321455562890869
PWY-5686,PWY-6700,0.9040321720010476
PWY-5686,PWY-7187,-0.39138789668531765
PWY-5686,PWY-7221,0.8836756369701991
PWY-5686,TRPSYN-PWY,-0.4976871632021869
PWY-5695,PWY-6121,0.8881101098121429
PWY-5695,PWY-7219,-0.3740483174803452
PWY-5695,PWY-724,0.8959882395698503
PWY-5695,TRNA-CHARGING-PWY,-0.413283376999512
PWY-5973,PWY-7219,-0.5287983459702773
PWY-5973,TRNA-CHARGING-PWY,-0.5614295772776684
PWY-6121,PWY-7219,-0.29682107934096813
PWY-6121,PWY-724,0.897926575925317
PWY-6121,PWY0-1296,0.8981283769319713
PWY-6121,TRNA-CHARGING-PWY,-0.3385666197797356
PWY-6122,PWY-6277,0.9051482536448665
PWY-6122,PWY-7219,-0.12043535600982128
PWY-6122,TRNA-CHARGING-PWY,-0.16591738117289895
PWY-6123,PWY-6527,0.9008963833356
PWY-6123,PWY-7219,-0.8120538145944459
PWY-6123,TRNA-CHARGING-PWY,-0.8272853661778444
PWY-6123,UDPNAGSYN-PWY,0.8954287351525717
PWY-6124,PWY-6703,0.8852205327612616
PWY-6124,PWY-7187,0.9044472430982927
PWY-6124,PWY-7219,-0.8660115216598467
PWY-6124,TRNA-CHARGING-PWY,-0.8771666491597538
PWY-6124,TRPSYN-PWY,0.8771666491597538
PWY-6151,RIBOSYN2-PWY,0.902430507759081
PWY-6151,TRNA-CHARGING-PWY,-0.023412814179156742
PWY-6163,PWY-6737,0.9018726620156063
PWY-6163,PWY-7187,-0.11143354687674241
PWY-6163,TRPSYN-PWY,-0.23991828808802745
PWY-6277,PWY-7219,-0.12043535600982128
PWY-6277,TRNA-CHARGING-PWY,-0.16591738117289895
PWY-6385,PWY-6386,0.9049928665050213
PWY-6385,PWY-7187,-0.5281052725768266
PWY-6385,PWY-7221,0.8924070966008262
PWY-6385,TRPSYN-PWY,-0.6170970292625091
PWY-6386,PWY-7187,-0.5287245773875645
PWY-6386,PWY-7221,0.8922320174620421
PWY-6386,TRPSYN-PWY,-0.6176287672387469
PWY-6387,PWY-6609,0.9041695816367631
PWY-6387,PWY-7187,-0.6346425758111752
PWY-6387,TRPSYN-PWY,-0.7073902843546798
PWY-6527,PWY-7219,-0.8040580452782686
PWY-6527,TRNA-CHARGING-PWY,-0.8198731770236735
PWY-6527,UDPNAGSYN-PWY,0.8999028330208919
PWY-6609,PWY-7187,-0.637850300947404
PWY-6609,PWY-7219,0.7323481540946457
PWY-6609,TRNA-CHARGING-PWY,0.7100725901862173
PWY-6609,TRPSYN-PWY,-0.7100725901862175
PWY-6700,PWY-7187,-0.3861743317244137
PWY-6700,PWY-7221,0.8823225021529972
PWY-6700,TRPSYN-PWY,-0.4930524199118771
PWY-6700,VALSYN-PWY,0.8769941076851089
PWY-6703,PWY-7187,0.884381182485294
PWY-6703,PWY-7219,-0.8385581951574653
PWY-6703,PYRIDNUCSYN-PWY,0.9028178979907756
PWY-6703,THRESYN-PWY,0.9044424735571368
PWY-6703,TRNA-CHARGING-PWY,-0.8518174288537079
PWY-6737,PWY-7187,-0.12901112728909814
PWY-6737,TRPSYN-PWY,-0.2566541081103535
PWY-7111,PWY-7219,-0.055467026001139313
PWY-7111,TRNA-CHARGING-PWY,-0.101614842431991
PWY-7187,PWY-7219,-0.8669748147997224
PWY-7187,PWY-7221,-0.47857867067932297
PWY-7187,PWY0-1319,-0.5456686442365695
PWY-7187,TRNA-CHARGING-PWY,-0.8780549849414268
PWY-7187,TRPSYN-PWY,0.8780549849414268
PWY-7187,VALSYN-PWY,-0.2635255623135376
PWY-7199,TRPSYN-PWY,-0.10688645418209192
PWY-7219,PWY-7229,-0.7298703971914571
PWY-7219,PWY-724,-0.33159343651891265
PWY-7219,PWY-7663,-0.6842044873849082
PWY-7219,PWY0-1296,-0.2622145848479993
PWY-7219,PYRIDNUCSYN-PWY,-0.8347337476740225
PWY-7219,THRESYN-PWY,-0.8373992156896204
PWY-7219,TRNA-CHARGING-PWY,0.8963940261570448
PWY-7219,TRPSYN-PWY,-0.8963940261570448
PWY-7219,UDPNAGSYN-PWY,-0.7938271971361976
PWY-7221,TRPSYN-PWY,-0.5743084821104838
PWY-7229,TRNA-CHARGING-PWY,-0.750846485492796
PWY-724,PWY0-1296,0.8904029767927919
PWY-724,TRNA-CHARGING-PWY,-0.3722738875189834
PWY-7400,TRPSYN-PWY,-0.0719448384087492
PWY-7663,TRNA-CHARGING-PWY,-0.7081283169984549
PWY0-1296,TRNA-CHARGING-PWY,-0.3049134189437964
PWY0-1319,TRPSYN-PWY,-0.6321455562890869
PYRIDNUCSYN-PWY,THRESYN-PWY,0.9035350692815288
PYRIDNUCSYN-PWY,TRNA-CHARGING-PWY,-0.8482811637793622
RIBOSYN2-PWY,TRNA-CHARGING-PWY,-0.008578231757820602
THRESYN-PWY,TRNA-CHARGING-PWY,-0.8507459092139836
TRNA-CHARGING-PWY,TRPSYN-PWY,-0.9051482536448665
TRNA-CHARGING-PWY,UDPNAGSYN-PWY,-0.8103813013237997
TRPSYN-PWY,VALSYN-PWY,-0.38224184505037784
