OTU1_clean,OTU2_clean,weight
1CMET2-PWY,ARO-PWY,0.9016498789660018
1CMET2-PWY,COA-PWY,0.9040928588119095
1CMET2-PWY,PWY-4242,0.8993588600586581
1CMET2-PWY,PWY-5097,0.8999012114226926
1CMET2-PWY,PWY-5973,-0.26581111361768844
1CMET2-PWY,PWY-7220,-0.23886643370508498
ANAEROFRUCAT-PWY,PWY-1042,-0.801713523506706
ANAEROFRUCAT-PWY,PWY-3001,0.8555357852946177
ANAEROFRUCAT-PWY,PWY-6737,-0.775873192634622
ANAEROFRUCAT-PWY,THRESYN-PWY,0.8468467797575969
ANAGLYCOLYSIS-PWY,PANTOSYN-PWY,0.8986346123946293
ANAGLYCOLYSIS-PWY,PWY-1042,-0.020280107134638316
ANAGLYCOLYSIS-PWY,PWY-6317,0.9044962344546097
ANAGLYCOLYSIS-PWY,PWY66-422,0.9044962344546097
ARGSYN-PWY,CALVIN-PWY,0.9001582662414266
ARGSYN-PWY,PWY-5973,-0.40936244140055694
ARGSYN-PWY,PWY-7222,-0.38512697489648734
ARGSYN-PWY,PWY-7400,0.9040416906916947
ARGSYNBSUB-PWY,COA-PWY-1,0.9030176676678241
ARGSYNBSUB-PWY,PWY-5973,-0.4791959650902852
ARGSYNBSUB-PWY,PWY-6609,0.9037927830099204
ARGSYNBSUB-PWY,PWY-7222,-0.4567213856993539
ARO-PWY,COMPLETE-ARO-PWY,0.8945469380595279
ARO-PWY,PWY-4242,0.9029345680735862
ARO-PWY,PWY-5973,-0.24803951193763998
ARO-PWY,PWY-7220,-0.22084408011398365
BRANCHED-CHAIN-AA-SYN-PWY,GLYCOGENSYNTH-PWY,0.9008662873126055
BRANCHED-CHAIN-AA-SYN-PWY,PANTO-PWY,0.8959526585379703
BRANCHED-CHAIN-AA-SYN-PWY,PWY-1042,-0.12944152161794856
BRANCHED-CHAIN-AA-SYN-PWY,PWY-6737,-0.06162109572974415
CALVIN-PWY,PWY-5973,-0.43154359850633917
CALVIN-PWY,PWY-7222,-0.4078358711227284
CALVIN-PWY,PWY-7400,0.8989965752085003
COA-PWY,PWY-5097,0.9010003343210512
COA-PWY,PWY-5973,-0.27120196803548896
COA-PWY,PWY-6163,0.8910872357234711
COA-PWY,PWY-7220,-0.24433702334840018
COA-PWY-1,PWY-5973,-0.4701584425142743
COA-PWY-1,PWY-6609,0.9016333221173277
COA-PWY-1,PWY-7222,-0.4474395482792279
COMPLETE-ARO-PWY,PWY-4242,0.8969415531244859
COMPLETE-ARO-PWY,PWY-5973,-0.19502660053580942
COMPLETE-ARO-PWY,PWY-7220,-0.16719327855507493
DTDPRHAMSYN-PWY,PWY-5973,-0.7268260126133632
DTDPRHAMSYN-PWY,PWY-6277,0.8859468130792194
DTDPRHAMSYN-PWY,PWY-7220,-0.7129639359002735
DTDPRHAMSYN-PWY,PWY-7221,0.8871913628526654
GLUTORN-PWY,PWY-1042,-0.22638367677299795
GLUTORN-PWY,PWY-6737,-0.16050201474485368
GLUTORN-PWY,PWY-6936,0.8888937518560555
GLUTORN-PWY,PWY-7229,0.8906547834133033
GLUTORN-PWY,PWY-724,0.9026297237043281
GLYCOGENSYNTH-PWY,PWY-1042,-0.15218266979546666
GLYCOGENSYNTH-PWY,PWY-6737,-0.08469814260405832
GLYCOGENSYNTH-PWY,PWY-724,0.8930444132962299
HISTSYN-PWY,PWY-1042,-0.4236797515129386
HISTSYN-PWY,PWY-5103,0.8976631262906957
HISTSYN-PWY,PWY-6124,0.8911400110932789
HISTSYN-PWY,PWY-6737,-0.3659127455062246
HISTSYN-PWY,PWY-7237,0.9023599225083333
HSERMETANA-PWY,NONOXIPENT-PWY,0.8959150815656038
HSERMETANA-PWY,PWY-1042,-0.6394473782371216
HSERMETANA-PWY,PWY-6168,0.9039610181903568
HSERMETANA-PWY,PWY-6737,-0.597188510313937
HSERMETANA-PWY,PWY-7199,0.9036936723971153
ILEUSYN-PWY,PWY-5973,-0.6666949288449145
ILEUSYN-PWY,PWY-7111,0.9051482536448665
ILEUSYN-PWY,PWY-7222,-0.6503992790393679
ILEUSYN-PWY,VALSYN-PWY,0.9051482536448665
NONOXIPENT-PWY,PWY-1042,-0.6674406322176166
NONOXIPENT-PWY,PWY-3001,0.8909006123804126
NONOXIPENT-PWY,PWY-6168,0.8971964105018762
NONOXIPENT-PWY,PWY-6737,-0.6277177003552286
PANTO-PWY,PANTOSYN-PWY,0.9002840343580054
PANTO-PWY,PWY-1042,-0.0813072839183642
PANTO-PWY,PWY-6737,-0.013013889915570571
PANTOSYN-PWY,PWY-1042,-0.05514758290288584
PEPTIDOGLYCANSYN-PWY,PWY-3841,0.895555587869334
PEPTIDOGLYCANSYN-PWY,PWY-5973,-0.5703017946513342
PEPTIDOGLYCANSYN-PWY,PWY-6151,0.8949566037545227
PEPTIDOGLYCANSYN-PWY,PWY-6387,0.9001738754919459
PEPTIDOGLYCANSYN-PWY,PWY-7222,-0.5505642088316667
PWY-1042,PWY-2942,-0.002120070882599372
PWY-1042,PWY-3001,-0.7063385423213668
PWY-1042,PWY-5100,-0.6051668591931779
PWY-1042,PWY-5103,-0.39035819175399894
PWY-1042,PWY-5973,-0.9051482536448665
PWY-1042,PWY-6123,-0.3868660490777779
PWY-1042,PWY-6124,-0.48134396614310526
PWY-1042,PWY-6126,-0.4987738849515887
PWY-1042,PWY-6168,-0.6432919140390004
PWY-1042,PWY-6317,-0.016684905681246073
PWY-1042,PWY-6703,-0.896495502258392
PWY-1042,PWY-6737,0.8919791956240855
PWY-1042,PWY-6936,-0.3038398958475046
PWY-1042,PWY-7199,-0.6346994716382296
PWY-1042,PWY-7220,-0.8998100363823142
PWY-1042,PWY-7222,-0.8998100363823142
PWY-1042,PWY-7229,-0.29614641260087793
PWY-1042,PWY-7237,-0.41111274265474557
PWY-1042,PWY-724,-0.21328474525481825
PWY-1042,PWY0-1296,-0.5640326375081389
PWY-1042,PWY0-1586,-0.5871536327555672
PWY-1042,PWY66-422,-0.016684905681246073
PWY-1042,PYRIDNUCSYN-PWY,-0.8891100086073979
PWY-1042,THRESYN-PWY,-0.8760428991587231
PWY-1042,TRNA-CHARGING-PWY,0.8712883358034147
PWY-1042,TRPSYN-PWY,-0.5852417060363478
PWY-2942,PWY-5695,0.9006244706247167
PWY-2942,PWY-6317,0.9024810341057578
PWY-2942,PWY66-422,0.9024810341057578
PWY-2942,RIBOSYN2-PWY,0.8977183195625776
PWY-3001,PWY-6168,0.8818284145122129
PWY-3001,PWY-6737,-0.6703432504037371
PWY-3841,PWY-5973,-0.5351084882933135
PWY-3841,PWY-6385,0.9014554294615065
PWY-3841,PWY-6386,0.9019897222325874
PWY-3841,PWY-6387,0.9007480767928487
PWY-3841,PWY-7220,-0.5142544005028845
PWY-4242,PWY-5973,-0.2366348283038503
