OTU1_clean,OTU2_clean,weight
1CMET2-PWY,ARGININE-SYN4-PWY,-0.12261125822040178
1CMET2-PWY,ASPASN-PWY,-0.01640404351444929
1CMET2-PWY,BRANCHED-CHAIN-AA-SYN-PWY,0.8937801909520913
1CMET2-PWY,COA-PWY-1,0.9029331590725733
1CMET2-PWY,PWY-724,0.9040946392518145
1CMET2-PWY,PWY0-1586,0.9023660056605816
ANAEROFRUCAT-PWY,HISTSYN-PWY,0.9049564024295639
ANAEROFRUCAT-PWY,PWY-1042,-0.4195646203248916
ANAEROFRUCAT-PWY,PWY-6125,0.9047406676450557
ANAEROFRUCAT-PWY,PWY-7220,0.902810522805105
ANAEROFRUCAT-PWY,PWY-7222,0.902810522805105
ANAEROFRUCAT-PWY,TRNA-CHARGING-PWY,-0.23187548670247235
ANAGLYCOLYSIS-PWY,ARGININE-SYN4-PWY,-0.6180293392743927
ANAGLYCOLYSIS-PWY,ASPASN-PWY,-0.547626256980926
ANAGLYCOLYSIS-PWY,PWY-5695,0.8966888662882162
ANAGLYCOLYSIS-PWY,PWY-7219,0.8894851518398266
ANAGLYCOLYSIS-PWY,PWY-7221,0.8927981875459431
ARGININE-SYN4-PWY,ASPASN-PWY,0.8838672936377637
ARGININE-SYN4-PWY,BRANCHED-CHAIN-AA-SYN-PWY,-0.06355530358104886
ARGININE-SYN4-PWY,CALVIN-PWY,-0.4531016869588747
ARGININE-SYN4-PWY,COA-PWY-1,-0.1345347223571618
ARGININE-SYN4-PWY,DTDPRHAMSYN-PWY,-0.8389188084201046
ARGININE-SYN4-PWY,ILEUSYN-PWY,-0.271283514085152
ARGININE-SYN4-PWY,PEPTIDOGLYCANSYN-PWY,-0.7107154559609321
ARGININE-SYN4-PWY,PWY-1042,-0.9051482536448665
ARGININE-SYN4-PWY,PWY-2942,-0.45450957675374637
ARGININE-SYN4-PWY,PWY-3841,-0.44408119039734273
ARGININE-SYN4-PWY,PWY-5097,-0.49153383180451987
ARGININE-SYN4-PWY,PWY-5667,-0.6771235050830491
ARGININE-SYN4-PWY,PWY-5686,-0.6833486139505627
ARGININE-SYN4-PWY,PWY-5695,-0.5894808719381492
ARGININE-SYN4-PWY,PWY-5973,-0.45395407399976107
ARGININE-SYN4-PWY,PWY-6121,-0.25570509551547776
ARGININE-SYN4-PWY,PWY-6122,-0.2624374469756311
ARGININE-SYN4-PWY,PWY-6151,-0.41270850907682366
ARGININE-SYN4-PWY,PWY-6277,-0.2624374469756311
ARGININE-SYN4-PWY,PWY-6385,-0.6584336944810577
ARGININE-SYN4-PWY,PWY-6386,-0.6718453567337127
ARGININE-SYN4-PWY,PWY-6387,-0.7478110409075633
ARGININE-SYN4-PWY,PWY-6609,-0.7075477485857369
ARGININE-SYN4-PWY,PWY-6700,-0.4483612777505538
ARGININE-SYN4-PWY,PWY-6737,-0.4163595843295162
ARGININE-SYN4-PWY,PWY-6897,0.8814608565857802
ARGININE-SYN4-PWY,PWY-7111,-0.271283514085152
ARGININE-SYN4-PWY,PWY-7219,-0.5657603324328204
ARGININE-SYN4-PWY,PWY-7221,-0.6562856983192978
ARGININE-SYN4-PWY,PWY-724,-0.1283199204524265
ARGININE-SYN4-PWY,PWY-7663,-0.2714603156216395
ARGININE-SYN4-PWY,PWY0-1319,-0.6771235050830491
ARGININE-SYN4-PWY,PWY0-1586,-0.10762676949562978
ARGININE-SYN4-PWY,TRNA-CHARGING-PWY,-0.8588662748111741
ARGININE-SYN4-PWY,VALSYN-PWY,-0.271283514085152
ARGSYN-PWY,PWY-1042,-0.10528488329150906
ARGSYN-PWY,PWY-5103,0.9006626243264001
ARGSYN-PWY,PWY-7229,0.9014664460856852
ARGSYN-PWY,PWY-7400,0.9039278265688575
ARGSYN-PWY,RIBOSYN2-PWY,0.9040628601316917
ARGSYNBSUB-PWY,PWY-1042,-0.22710746706617727
ARGSYNBSUB-PWY,PWY-3001,0.902236063271621
ARGSYNBSUB-PWY,PWY-4242,0.9023273916392028
ARGSYNBSUB-PWY,TRNA-CHARGING-PWY,-0.020141884417688067
ARO-PWY,COA-PWY,0.9048482271634664
ARO-PWY,PWY-1042,-0.19579490964501894
ARO-PWY,PWY-3001,0.9020478696777713
ASPASN-PWY,CALVIN-PWY,-0.3642441517170757
ASPASN-PWY,COA-PWY-1,-0.02852181737707776
ASPASN-PWY,DTDPRHAMSYN-PWY,-0.8043049234727572
ASPASN-PWY,ILEUSYN-PWY,-0.16976337751851578
ASPASN-PWY,PEPTIDOGLYCANSYN-PWY,-0.6537399707881982
ASPASN-PWY,PWY-1042,-0.8838672936377637
ASPASN-PWY,PWY-2942,-0.3657809501427248
ASPASN-PWY,PWY-3841,-0.3544091937677866
ASPASN-PWY,PWY-5097,-0.4063696228597215
ASPASN-PWY,PWY-5667,-0.6150208536601792
ASPASN-PWY,PWY-5686,-0.6221735696582767
ASPASN-PWY,PWY-5695,-0.5153918400135512
ASPASN-PWY,PWY-5973,-0.36517452687542756
ASPASN-PWY,PWY-6121,-0.15345985351783126
ASPASN-PWY,PWY-6122,-0.1604987422339224
ASPASN-PWY,PWY-6151,-0.32035766334652854
ASPASN-PWY,PWY-6277,-0.1604987422339224
ASPASN-PWY,PWY-6385,-0.5936072938107282
ASPASN-PWY,PWY-6386,-0.608964201314806
ASPASN-PWY,PWY-6387,-0.6968469457210374
ASPASN-PWY,PWY-6609,-0.6500759892696676
ASPASN-PWY,PWY-6700,-0.3590732584311665
ASPASN-PWY,PWY-6737,-0.3243082633828083
ASPASN-PWY,PWY-6897,0.9031601206560246
ASPASN-PWY,PWY-7111,-0.16976337751851578
ASPASN-PWY,PWY-7219,-0.4887672211647912
ASPASN-PWY,PWY-7221,-0.5911521279555937
ASPASN-PWY,PWY-724,-0.022201846187861175
ASPASN-PWY,PWY-7357,0.8845534980215722
ASPASN-PWY,PWY-7663,-0.1699487278412517
ASPASN-PWY,PWY0-1319,-0.6150208536601792
ASPASN-PWY,PWY0-1586,-0.001219475128609107
ASPASN-PWY,TRNA-CHARGING-PWY,-0.8281381961822901
ASPASN-PWY,VALSYN-PWY,-0.16976337751851578
BRANCHED-CHAIN-AA-SYN-PWY,PWY-7237,0.8898718376869866
BRANCHED-CHAIN-AA-SYN-PWY,PWY0-1586,0.8967938328663796
CALVIN-PWY,PWY-2942,0.9048273412651713
CALVIN-PWY,PWY-3841,0.903086503134076
CALVIN-PWY,PWY-5973,0.9049541465016646
CALVIN-PWY,PWY-6700,0.9040674171594122
COA-PWY,PWY-1042,-0.1942001405344627
COA-PWY,PWY-3001,0.9017385421479119
COA-PWY-1,PWY-724,0.9039988901271462
COMPLETE-ARO-PWY,PWY-1042,-0.27128076654967964
COMPLETE-ARO-PWY,PWY-6124,0.9016933523936476
COMPLETE-ARO-PWY,PWY-6168,0.9032744249153523
COMPLETE-ARO-PWY,TRNA-CHARGING-PWY,-0.06715170664979958
DENOVOPURINE2-PWY,PWY-1042,-0.3900072432409046
DENOVOPURINE2-PWY,PWY-6126,0.9045059148171848
DENOVOPURINE2-PWY,PWY-7228,0.9051071209638637
DENOVOPURINE2-PWY,TRNA-CHARGING-PWY,-0.19815909684091043
DTDPRHAMSYN-PWY,PWY-1042,0.8389188084201046
DTDPRHAMSYN-PWY,PWY-6387,0.8484120572946926
DTDPRHAMSYN-PWY,TRNA-CHARGING-PWY,0.891359853444267
GLUTORN-PWY,PANTOSYN-PWY,0.8956885853696982
GLUTORN-PWY,PWY-1042,-0.6049320309610627
GLUTORN-PWY,PWY-6936,0.8865719822518371
GLUTORN-PWY,PWY-7199,0.9028381235727149
GLUTORN-PWY,TRNA-CHARGING-PWY,-0.45413430892859263
GLYCOGENSYNTH-PWY,PWY-1042,-0.49625260217037337
GLYCOGENSYNTH-PWY,PWY-6936,0.8932455905414295
GLYCOGENSYNTH-PWY,PWY66-422,0.8961037975338509
GLYCOGENSYNTH-PWY,PYRIDNUCSYN-PWY,0.896451093502667
GLYCOGENSYNTH-PWY,TRNA-CHARGING-PWY,-0.3215089655674303
HISTSYN-PWY,PWY-1042,-0.4204381730490004
HISTSYN-PWY,PWY-6125,0.9049329326016282
HISTSYN-PWY,TRNA-CHARGING-PWY,-0.2328788655555849
HSERMETANA-PWY,PWY-1042,-0.8365608571171393
HSERMETANA-PWY,PWY-7357,0.8896220652510526
HSERMETANA-PWY,THISYNARA-PWY,0.8884014200692902
HSERMETANA-PWY,TRNA-CHARGING-PWY,-0.761010510014217
HSERMETANA-PWY,TRPSYN-PWY,0.8981922152776889
ILEUSYN-PWY,PWY-7111,0.9051482536448665
ILEUSYN-PWY,PWY-7663,0.9051137586049935
ILEUSYN-PWY,VALSYN-PWY,0.9051482536448665
NONOXIPENT-PWY,PWY-1042,-0.6836154307694383
NONOXIPENT-PWY,PWY-6317,0.8933737252681058
NONOXIPENT-PWY,PWY-6892,0.9020557591723801
NONOXIPENT-PWY,TRNA-CHARGING-PWY,-0.554514736649985
PANTO-PWY,PWY-1042,-0.7383224129153135
PANTO-PWY,PWY-6527,0.8946907503207235
PANTO-PWY,PWY-7208,0.8877824535536182
PANTO-PWY,TRNA-CHARGING-PWY,-0.6265938789694355
PANTOSYN-PWY,PWY-1042,-0.6356921985351999
PANTOSYN-PWY,PWY-6317,0.9008380999933105
PANTOSYN-PWY,PWY-7199,0.8981596057385309
PANTOSYN-PWY,TRNA-CHARGING-PWY,-0.49292606077951723
PEPTIDOGLYCANSYN-PWY,PWY-5686,0.8950466430340099
PEPTIDOGLYCANSYN-PWY,PWY-6387,0.8897360459178522
PEPTIDOGLYCANSYN-PWY,PWY-6609,0.9039901244999126
PWY-1042,PWY-3001,-0.21198831057047726
PWY-1042,PWY-4242,-0.2124574921292664
PWY-1042,PWY-5103,-0.12923181089064023
PWY-1042,PWY-6123,-0.2904027859689906
PWY-1042,PWY-6124,-0.28860297810975316
PWY-1042,PWY-6125,-0.4214175481231985
PWY-1042,PWY-6126,-0.3930073520891602
PWY-1042,PWY-6163,-0.045339710490578986
PWY-1042,PWY-6168,-0.2807713218166533
PWY-1042,PWY-6317,-0.6494014575400999
PWY-1042,PWY-6527,-0.7623601682802517
PWY-1042,PWY-6703,-0.369557031997516
PWY-1042,PWY-6892,-0.6745340968387612
