OTU1_clean,OTU2_clean,weight
1CMET2-PWY,PWY-4984,-0.41339265838510153
1CMET2-PWY,PWY-5097,0.9050956538983559
1CMET2-PWY,PWY-6124,0.9035205503739591
1CMET2-PWY,PWY66-422,-0.4506803313482314
ANAEROFRUCAT-PWY,DTDPRHAMSYN-PWY,-0.007638519441343133
ANAEROFRUCAT-PWY,PWY-5154,0.9028947251146582
ANAEROFRUCAT-PWY,PWY-6737,-0.342462298560177
ANAEROFRUCAT-PWY,PWY-7228,0.9027416564423277
ANAEROFRUCAT-PWY,THISYN-PWY,0.9040392894043477
ANAGLYCOLYSIS-PWY,COMPLETE-ARO-PWY,0.901899512284334
ANAGLYCOLYSIS-PWY,PANTOSYN-PWY,0.8994409559299702
ANAGLYCOLYSIS-PWY,PWY-4984,-0.2695770425093868
ANAGLYCOLYSIS-PWY,PWY66-422,-0.31155357040234155
ARGININE-SYN4-PWY,CALVIN-PWY,0.898491059876405
ARGININE-SYN4-PWY,DENOVOPURINE2-PWY,0.9005016072227814
ARGININE-SYN4-PWY,PWY-6737,-0.2974864424189135
ARGSYN-PWY,PWY-5103,0.8993413656318798
ARGSYN-PWY,PWY-6737,-0.12159490519303348
ARGSYN-PWY,PWY-7229,0.9037208553766929
ARGSYN-PWY,PWY-7400,0.903803492572498
ARGSYN-PWY,PWY-841,0.9016319156846376
ARGSYNBSUB-PWY,PWY-6737,-0.24431205222612953
ARGSYNBSUB-PWY,PYRIDNUCSYN-PWY,0.9024083755728047
ARGSYNBSUB-PWY,SER-GLYSYN-PWY,0.905122026898454
ARGSYNBSUB-PWY,THISYNARA-PWY,0.9047831211498273
ARO-PWY,COA-PWY,0.90507123146907
ARO-PWY,PWY-2942,0.9050914642029152
ARO-PWY,PWY-4984,-0.3249072994959325
ARO-PWY,PWY-5973,0.9029361247921761
ARO-PWY,PWY66-422,-0.36529373973527235
ASPASN-PWY,DTDPRHAMSYN-PWY,-0.1520494507631327
ASPASN-PWY,GLYCOLYSIS,0.8925387788468542
ASPASN-PWY,PWY-6737,-0.46406403622633713
ASPASN-PWY,PWY0-1296,0.8931509363601957
BRANCHED-CHAIN-AA-SYN-PWY,PWY-4984,-0.06439686983688685
BRANCHED-CHAIN-AA-SYN-PWY,PWY-7199,0.9015759000057003
BRANCHED-CHAIN-AA-SYN-PWY,PWY66-422,-0.10989784870236577
BRANCHED-CHAIN-AA-SYN-PWY,THRESYN-PWY,0.8918993872567179
CALVIN-PWY,DENOVOPURINE2-PWY,0.9032268192390194
CALVIN-PWY,PWY-6737,-0.32964135642282194
CALVIN-PWY,THISYN-PWY,0.9036278080657705
CITRULBIO-PWY,DTDPRHAMSYN-PWY,-0.633334195885379
CITRULBIO-PWY,PWY-6737,-0.7991315627811365
CITRULBIO-PWY,PWY0-166,0.9019953748433995
CITRULBIO-PWY,TRPSYN-PWY,0.9011054991698971
COA-PWY,PWY-2942,0.9050143982117091
COA-PWY,PWY-4984,-0.3245261606756471
COA-PWY,PWY-5973,0.9030147911329182
COA-PWY,PWY66-422,-0.36492447261868355
COA-PWY-1,PEPTIDOGLYCANSYN-PWY,0.89750506145077
COA-PWY-1,PWY-4984,-0.5903687569603964
COA-PWY-1,PWY-5695,0.8998286786477808
COA-PWY-1,PWY66-422,-0.6194359376326489
COA-PWY-1,TRNA-CHARGING-PWY,0.8995090878522983
COBALSYN-PWY,DTDPRHAMSYN-PWY,-0.743848368224921
COBALSYN-PWY,PWY-4984,0.8750264804642468
COBALSYN-PWY,PWY-6737,-0.8638397321657346
COBALSYN-PWY,PWY-7187,0.8970471357413057
COBALSYN-PWY,PWY-7208,0.9010279211897544
COBALSYN-PWY,PWY66-422,0.8638397321657348
COMPLETE-ARO-PWY,PANTOSYN-PWY,0.9027669535220243
COMPLETE-ARO-PWY,PWY-4984,-0.2859037294268293
COMPLETE-ARO-PWY,PWY66-422,-0.3274390353498918
DENOVOPURINE2-PWY,PWY-6737,-0.3202215126186166
DENOVOPURINE2-PWY,THISYN-PWY,0.9016771631911816
DTDPRHAMSYN-PWY,GLUTORN-PWY,-0.3493993740836205
DTDPRHAMSYN-PWY,GLYCOLYSIS,-0.21553184789000535
DTDPRHAMSYN-PWY,HISDEG-PWY,-0.34313402635943646
DTDPRHAMSYN-PWY,PHOSLIPSYN-PWY,-0.4487361657652566
DTDPRHAMSYN-PWY,PWY-1042,0.8788253143434568
DTDPRHAMSYN-PWY,PWY-4984,-0.8022529096605759
DTDPRHAMSYN-PWY,PWY-5030,-0.5811798198583927
DTDPRHAMSYN-PWY,PWY-5154,-0.019968089849492228
DTDPRHAMSYN-PWY,PWY-5484,-0.27296576074841405
DTDPRHAMSYN-PWY,PWY-5686,0.873780926398146
DTDPRHAMSYN-PWY,PWY-6125,-0.2425378615271849
DTDPRHAMSYN-PWY,PWY-6126,-0.05028913814600753
DTDPRHAMSYN-PWY,PWY-6147,-0.42778223046654285
DTDPRHAMSYN-PWY,PWY-6317,-0.7200476519262592
DTDPRHAMSYN-PWY,PWY-6703,-0.05890897872871125
DTDPRHAMSYN-PWY,PWY-6737,0.8180054773094829
DTDPRHAMSYN-PWY,PWY-6892,-0.5648591020339608
DTDPRHAMSYN-PWY,PWY-6897,-0.21810155789744073
DTDPRHAMSYN-PWY,PWY-6936,-0.48055948063223636
DTDPRHAMSYN-PWY,PWY-7184,-0.7076213774115772
DTDPRHAMSYN-PWY,PWY-7187,-0.7239669408974385
DTDPRHAMSYN-PWY,PWY-7208,-0.7337006204604402
DTDPRHAMSYN-PWY,PWY-7220,-0.6107537321174542
DTDPRHAMSYN-PWY,PWY-7222,-0.6107537321174542
DTDPRHAMSYN-PWY,PWY-7228,-0.020795505345527602
DTDPRHAMSYN-PWY,PWY-7237,-0.4070034660668679
DTDPRHAMSYN-PWY,PWY-7282,-0.47632752886958857
DTDPRHAMSYN-PWY,PWY-7357,-0.28807007071902674
DTDPRHAMSYN-PWY,PWY-7539,-0.38370181391206043
DTDPRHAMSYN-PWY,PWY0-1296,-0.09028156081594488
DTDPRHAMSYN-PWY,PWY0-166,-0.6229344226590001
DTDPRHAMSYN-PWY,PWY0-845,-0.5393615223109524
DTDPRHAMSYN-PWY,PWY66-422,-0.8180054773094829
DTDPRHAMSYN-PWY,PYRIDOXSYN-PWY,-0.49443685377163554
DTDPRHAMSYN-PWY,THISYN-PWY,-0.0015356704319618186
DTDPRHAMSYN-PWY,TRPSYN-PWY,-0.6462866575039696
GLUTORN-PWY,HISDEG-PWY,0.9038534908636238
GLUTORN-PWY,PWY-6737,-0.6131790625971011
GLUTORN-PWY,PWY-7539,0.8977236730863549
GLYCOLYSIS,PWY-6125,0.8998625753133198
GLYCOLYSIS,PWY-6737,-0.5140406571007103
GLYCOLYSIS,PWY-6897,0.9046597923336177
HISDEG-PWY,PWY-6737,-0.6087173553471557
HISDEG-PWY,PWY-7539,0.8963330767083574
HISTSYN-PWY,PWY-4984,-0.4785625213841959
HISTSYN-PWY,PWY-6121,0.9039608419566777
HISTSYN-PWY,PWY-6122,0.9025388962541463
HISTSYN-PWY,PWY66-422,-0.5131346307456459
ILEUSYN-PWY,PWY-1042,0.8991501947233038
ILEUSYN-PWY,PWY-4984,-0.7367123958580551
ILEUSYN-PWY,PWY-5686,0.9032330512872031
ILEUSYN-PWY,PWY-7111,0.9051482536448665
ILEUSYN-PWY,PWY-7219,0.8962821380677157
ILEUSYN-PWY,PWY66-422,-0.7569819301969212
ILEUSYN-PWY,VALSYN-PWY,0.9051482536448665
PANTO-PWY,PWY-4984,-0.34144121364440033
PANTO-PWY,PWY-5667,0.9049369297796844
PANTO-PWY,PWY0-1319,0.9049369297796844
PANTO-PWY,PWY66-422,-0.3813004303166348
PANTOSYN-PWY,PWY-4984,-0.29781729574714955
PANTOSYN-PWY,PWY-5973,0.9018619694509273
PANTOSYN-PWY,PWY66-422,-0.33901584352656994
PEPTIDOGLYCANSYN-PWY,PWY-4984,-0.616283942086297
PEPTIDOGLYCANSYN-PWY,PWY-7221,0.9030077440317602
PEPTIDOGLYCANSYN-PWY,PWY66-422,-0.6439239239625265
PHOSLIPSYN-PWY,PWY-6147,0.9003495608205035
PHOSLIPSYN-PWY,PWY-6737,-0.6817397417524366
PHOSLIPSYN-PWY,PWY-7282,0.8985988365009832
PWY-1042,PWY-4984,-0.7511053377194614
PWY-1042,PWY-5686,0.9011420072795218
PWY-1042,PWY-6737,0.7704132941020387
PWY-1042,PWY66-422,-0.7704132941020387
PWY-2942,PWY-4984,-0.32518827893996727
PWY-2942,PWY66-422,-0.36556595909910533
PWY-3001,PWY-6168,0.8858638059009627
PWY-3001,PWY-6737,-0.010444270969044947
PWY-3001,THRESYN-PWY,0.8953115280225553
PWY-3841,PWY-4984,-0.5621311510369006
PWY-3841,PWY-5695,0.902658867771447
PWY-3841,PWY66-422,-0.5926888790614321
PWY-3841,TRNA-CHARGING-PWY,0.9029689530379292
PWY-4242,PWY-4984,-0.3765477744753209
PWY-4242,PWY-6124,0.8986712105343849
PWY-4242,PWY66-422,-0.4152084699841035
PWY-4242,RIBOSYN2-PWY,0.9038218589325289
PWY-4984,PWY-5097,-0.41315135817061477
PWY-4984,PWY-5667,-0.3404087983463595
PWY-4984,PWY-5686,-0.7414756819916564
PWY-4984,PWY-5695,-0.5713672546983029
PWY-4984,PWY-5973,-0.31403525284979145
PWY-4984,PWY-6121,-0.48358292075733433
PWY-4984,PWY-6122,-0.489477164918288
PWY-4984,PWY-6123,-0.4476658876954254
PWY-4984,PWY-6124,-0.4059574693869001
PWY-4984,PWY-6151,-0.44214504796622967
PWY-4984,PWY-6163,-0.4495405132834541
PWY-4984,PWY-6277,-0.489477164918288
PWY-4984,PWY-6385,-0.6544946417427341
PWY-4984,PWY-6386,-0.6523267769064528
PWY-4984,PWY-6387,-0.6462290801209425
PWY-4984,PWY-6609,-0.6501601748542175
PWY-4984,PWY-6700,-0.6572971375223386
PWY-4984,PWY-6737,-0.8965089739646634
PWY-4984,PWY-7111,-0.7367123958580551
PWY-4984,PWY-7199,-0.08371345472002747
PWY-4984,PWY-7219,-0.7144617148879138
PWY-4984,PWY-7221,-0.623500227015054
PWY-4984,PWY-724,-0.16558360032298952
PWY-4984,PWY-7663,-0.16300908620892085
PWY-4984,PWY0-1319,-0.3404087983463595
PWY-4984,PWY0-1586,-0.1438431952975521
PWY-4984,PWY66-422,0.8965089739646636
PWY-4984,RIBOSYN2-PWY,-0.3827883770532471
PWY-4984,TRNA-CHARGING-PWY,-0.5702367822646622
PWY-4984,VALSYN-PWY,-0.7367123958580551
PWY-5030,PWY-6737,-0.767198821950154
PWY-5030,PWY-6892,0.9006588782033991
PWY-5030,PWY-7220,0.8965045022164538
PWY-5030,PWY0-845,0.8934987218791117
PWY-5097,PWY-6124,0.9035739789192703
PWY-5097,PWY66-422,-0.45044840559910637
PWY-5103,PWY-6737,-0.15224293342282075
PWY-5103,PWY-841,0.9029354039129514
PWY-5154,PWY-6737,-0.3533017364187567
PWY-5154,PWY-7228,0.9049985599010903
PWY-5484,PWY-6125,0.899080942308577
PWY-5484,PWY-6737,-0.557574306602488
PWY-5484,PWY-7357,0.9021412426942992
PWY-5667,PWY0-1319,0.9051482536448665
PWY-5667,PWY66-422,-0.3803016351561945
PWY-5686,PWY-7111,0.9032330512872031
PWY-5686,PWY66-422,-0.7614288830421062
PWY-5695,PWY66-422,-0.6014448701488964
PWY-5695,TRNA-CHARGING-PWY,0.9048447845922226
PWY-5973,PWY66-422,-0.35475534327950947
PWY-6121,PWY-6122,0.9037429998224709
PWY-6121,PWY-6277,0.9037429998224709
PWY-6121,PWY66-422,-0.5179306953673013
PWY-6122,PWY-6277,0.9051482536448665
PWY-6122,PWY66-422,-0.5235588027517133
PWY-6123,PWY-6151,0.9038966033073811
PWY-6123,PWY-6163,0.9047232447180108
PWY-6123,PWY66-422,-0.4835709979810559
PWY-6124,PWY66-422,-0.4435316851159443
PWY-6124,RIBOSYN2-PWY,0.9000649093080393
PWY-6125,PWY-6737,-0.5347039765284858
PWY-6125,PWY-6897,0.9003743288747045
PWY-6125,PWY-7357,0.8958920950417598
PWY-6126,PWY-6703,0.9035736409677433
PWY-6126,PWY-6737,-0.3795829018146801
PWY-6126,PWY-7228,0.8996664836873753
PWY-6126,PWY0-1296,0.8976144352238752
PWY-6147,PWY-6737,-0.6676104257908027
PWY-6147,PWY-7237,0.9004958705075295
PWY-6151,PWY-6163,0.9034662701974735
PWY-6151,PWY66-422,-0.47827970791924973
PWY-6163,PWY66-422,-0.4853670823588425
PWY-6168,PWY-6737,-0.10765146972293088
PWY-6168,PWY-7229,0.9040058015117222
PWY-6168,PWY-7400,0.9039233293379839
PWY-6277,PWY66-422,-0.5235588027517133
PWY-6317,PWY-6737,-0.8502306545431285
PWY-6317,PWY-7184,0.9004626029965808
PWY-6317,PWY-7187,0.9036577264459513
PWY-6385,PWY-6386,0.9044622930272334
PWY-6385,PWY-6700,0.9042554983804413
PWY-6385,PWY66-422,-0.6799272752142347
PWY-6386,PWY-6387,0.9032249857861693
PWY-6386,PWY-6609,0.9044660714560869
PWY-6386,PWY-6700,0.903563408237634
PWY-6386,PWY66-422,-0.6778879190160421
PWY-6387,PWY-6609,0.9039155831150864
PWY-6387,PWY-7221,0.8980238252111093
PWY-6387,PWY66-422,-0.6721495767441439
PWY-6609,PWY66-422,-0.6758493576204466
PWY-6700,PWY66-422,-0.6825630592104599
PWY-6703,PWY-6737,-0.38695848589528636
PWY-6703,PWY0-1296,0.8992812110776713
PWY-6737,PWY-6892,-0.7570129886976013
PWY-6737,PWY-6897,-0.5160218679722562
PWY-6737,PWY-6936,-0.7028709437111419
PWY-6737,PWY-7184,-0.843055576828785
PWY-6737,PWY-7187,-0.8524837083655423
PWY-6737,PWY-7208,-0.858058661866306
PWY-6737,PWY-7220,-0.7854200488168147
PWY-6737,PWY-7222,-0.7854200488168147
PWY-6737,PWY-7228,-0.35402596118209395
PWY-6737,PWY-7229,-0.11386058320550793
PWY-6737,PWY-7237,-0.6534265308250181
PWY-6737,PWY-7282,-0.7000832985533039
PWY-6737,PWY-7357,-0.5687688357063788
PWY-6737,PWY-7400,-0.11430575501788484
PWY-6737,PWY-7539,-0.6373119580176213
PWY-6737,PWY-841,-0.1403904991718298
