OTU1_clean,OTU2_clean,weight
1CMET2-PWY,COA-PWY,0.9030151994018142
1CMET2-PWY,PWY-1042,-0.04247676143378636
1CMET2-PWY,PWY-5103,0.8985443390256539
1CMET2-PWY,PWY-6737,-0.13321349344725186
ANAEROFRUCAT-PWY,NONOXIPENT-PWY,0.9034870629950201
ANAEROFRUCAT-PWY,PWY-1042,-0.7556577130833043
ANAEROFRUCAT-PWY,PWY-6124,0.8848465421467726
ANAEROFRUCAT-PWY,PWY-6737,-0.7922783735224015
ANAGLYCOLYSIS-PWY,DTDPRHAMSYN-PWY,0.9019924756832947
ANAGLYCOLYSIS-PWY,PWY-6386,0.8982201228637905
ANAGLYCOLYSIS-PWY,PWY-7220,-0.48163743026396216
ANAGLYCOLYSIS-PWY,PWY-7222,-0.48163743026396216
ARGSYN-PWY,PWY-6122,0.900945378740145
ARGSYN-PWY,PWY-6151,0.903696835882503
ARGSYN-PWY,PWY-6277,0.900945378740145
ARGSYN-PWY,PWY-7220,-0.2472024694185921
ARGSYN-PWY,PWY-7222,-0.2472024694185921
ARGSYN-PWY,PWY-7400,0.9040526471198495
ARGSYNBSUB-PWY,CALVIN-PWY,0.9020687387938175
ARGSYNBSUB-PWY,PWY-6121,0.9040419473257912
ARGSYNBSUB-PWY,PWY-7220,-0.3047310798780747
ARGSYNBSUB-PWY,PWY-7222,-0.3047310798780747
ARO-PWY,PWY-6386,0.9042308067419302
ARO-PWY,PWY-6387,0.9028797624290085
ARO-PWY,PWY-7220,-0.44863504072643307
ARO-PWY,PWY-7222,-0.44863504072643307
BRANCHED-CHAIN-AA-SYN-PWY,PWY-5667,0.9037913222779617
BRANCHED-CHAIN-AA-SYN-PWY,PWY-7220,-0.16656200792500744
BRANCHED-CHAIN-AA-SYN-PWY,PWY-7222,-0.16656200792500744
BRANCHED-CHAIN-AA-SYN-PWY,PWY0-1319,0.9037913222779617
CALVIN-PWY,PWY-6121,0.9009283822673019
CALVIN-PWY,PWY-7220,-0.3198778041553502
CALVIN-PWY,PWY-7222,-0.3198778041553502
COA-PWY,PWY-1042,-0.03081287006002818
COA-PWY,PWY-5103,0.9007705967287681
COA-PWY,PWY-6737,-0.12172369665681156
COA-PWY-1,PWY-6163,0.9029967396239956
COA-PWY-1,PWY-7220,-0.5417819912534736
COA-PWY-1,PWY-7222,-0.5417819912534736
COA-PWY-1,TRNA-CHARGING-PWY,0.9029017986132498
COMPLETE-ARO-PWY,PWY-6385,0.9031229270437341
COMPLETE-ARO-PWY,PWY-6700,0.9048962832904559
COMPLETE-ARO-PWY,PWY-7220,-0.39790577571273145
COMPLETE-ARO-PWY,PWY-7222,-0.39790577571273145
DTDPRHAMSYN-PWY,PWY-6386,0.8948465640652139
DTDPRHAMSYN-PWY,PWY-7220,-0.4947327293336169
DTDPRHAMSYN-PWY,PWY-7222,-0.4947327293336169
GLUTORN-PWY,PWY-3841,0.8994807542816733
GLUTORN-PWY,PWY-4242,0.9000938993544753
GLUTORN-PWY,PWY-6737,-0.03507436070681695
GLYCOGENSYNTH-PWY,PWY-1042,-0.0006238502823163573
GLYCOGENSYNTH-PWY,PWY-4242,0.8996238624522643
GLYCOGENSYNTH-PWY,PWY-5103,0.9039687515914516
GLYCOGENSYNTH-PWY,PWY-6737,-0.09187170575627805
HISTSYN-PWY,PWY-1042,-0.42229676796782784
HISTSYN-PWY,PWY-6737,-0.4944940871987429
HISTSYN-PWY,PWY0-1296,0.9023056430527475
HISTSYN-PWY,TRPSYN-PWY,0.898394988763984
HSERMETANA-PWY,PWY-1042,-0.6771606113849832
HSERMETANA-PWY,PWY-5100,0.8986989507930141
HSERMETANA-PWY,PWY-6737,-0.7236944493116072
HSERMETANA-PWY,PWY-6936,0.8923930150949371
HSERMETANA-PWY,PYRIDNUCSYN-PWY,0.8894885143354895
HSERMETANA-PWY,SER-GLYSYN-PWY,0.9024276682282222
ILEUSYN-PWY,PWY-7111,0.9051482536448665
ILEUSYN-PWY,PWY-7220,-0.7203201762291693
ILEUSYN-PWY,PWY-7222,-0.7203201762291693
ILEUSYN-PWY,VALSYN-PWY,0.9051482536448665
NONOXIPENT-PWY,PWY-1042,-0.7595419295390979
NONOXIPENT-PWY,PWY-6124,0.8868094965248797
NONOXIPENT-PWY,PWY-6737,-0.7956482046623816
PANTO-PWY,PWY-1042,-0.5120012566725382
PANTO-PWY,PWY-3001,0.8962850310030632
PANTO-PWY,PWY-6737,-0.5763273517881677
PANTO-PWY,PWY0-1296,0.8854719106373576
PANTOSYN-PWY,PWY-1042,-0.2864093451449076
PANTOSYN-PWY,PWY-2942,0.8991069042010923
PANTOSYN-PWY,PWY-6168,0.8992926261556267
PANTOSYN-PWY,PWY-6737,-0.3680433467903169
PEPTIDOGLYCANSYN-PWY,PWY-6385,0.9051482536448665
PEPTIDOGLYCANSYN-PWY,PWY-6700,0.903379357463716
PEPTIDOGLYCANSYN-PWY,PWY-7220,-0.3885258086809641
PEPTIDOGLYCANSYN-PWY,PWY-7222,-0.3885258086809641
PWY-1042,PWY-2942,-0.3159230256703154
PWY-1042,PWY-3001,-0.5458392399069901
PWY-1042,PWY-5100,-0.6954518036907117
PWY-1042,PWY-5103,-0.007112650177697423
PWY-1042,PWY-5973,-0.8176112019875086
PWY-1042,PWY-6123,-0.7010285597552984
PWY-1042,PWY-6124,-0.7962737982075472
PWY-1042,PWY-6126,-0.36074501637096407
PWY-1042,PWY-6168,-0.3150494518326822
PWY-1042,PWY-6317,-0.38611087423307205
PWY-1042,PWY-6527,-0.13908734328703606
PWY-1042,PWY-6737,0.8871735482545166
PWY-1042,PWY-6936,-0.6395472310174324
PWY-1042,PWY-7219,0.8209686833054954
PWY-1042,PWY-7220,-0.8871735482545166
PWY-1042,PWY-7222,-0.8871735482545166
PWY-1042,PWY-7229,-0.15479225800160068
PWY-1042,PWY-724,-0.3691193439233376
PWY-1042,PWY-7357,-0.8551788040875852
PWY-1042,PWY0-1296,-0.43495762156694767
PWY-1042,PWY0-1586,-0.8079567516472663
PWY-1042,PWY66-422,-0.3343861173472821
PWY-1042,PYRIDNUCSYN-PWY,-0.6311482119788381
PWY-1042,RIBOSYN2-PWY,-0.16182072359008196
PWY-1042,SER-GLYSYN-PWY,-0.6851226621138632
PWY-1042,THRESYN-PWY,-0.8190648550150472
PWY-1042,TRPSYN-PWY,-0.3921342366669997
PWY-2942,PWY-6168,0.9049727901925833
PWY-2942,PWY-6737,-0.3957665760538961
PWY-2942,PWY66-422,0.9013467254058489
PWY-3001,PWY-6737,-0.6068646896940093
PWY-3001,PYRIDNUCSYN-PWY,0.8784899387789595
PWY-3841,PWY-4242,0.8941411772946203
PWY-3841,PWY-6737,-0.004582038084826878
PWY-4242,PWY-6737,-0.06229407103732282
PWY-5097,PWY-5695,0.8935762385172303
PWY-5097,PWY-7220,-0.0875012534809749
PWY-5097,PWY-7222,-0.0875012534809749
PWY-5097,PWY0-1319,0.8910616156157751
PWY-5100,PWY-6123,0.9031622152781714
PWY-5100,PWY-6737,-0.7397582596333949
PWY-5100,SER-GLYSYN-PWY,0.9015181211287153
PWY-5103,PWY-6737,-0.0983019327534866
PWY-5667,PWY-5695,0.9028930368845054
PWY-5667,PWY-7220,-0.15930156819407335
PWY-5667,PWY-7222,-0.15930156819407335
PWY-5667,PWY0-1319,0.9051482536448665
PWY-5686,PWY-7111,0.8832284027751507
PWY-5686,PWY-7219,0.895648320289305
PWY-5686,PWY-7220,-0.7690705428223089
